gemeente_naam,population,num_households,avg_income_household,median_income_household,pct_migration_background,votes_total,50PLUS_share_pct,BBB_share_pct,BIJ1_share_pct,BELANG_VAN_NEDERLAND_BVNL_share_pct,CDA_share_pct,CHRISTENUNIE_share_pct,D66_share_pct,DE_LINIE_share_pct,DENK_share_pct,ELLECT_share_pct,FNP_share_pct,FORUM_VOOR_DEMOCRATIE_share_pct,GROENLINKS_PARTIJ_VAN_DE_ARBEID_PVDA_share_pct,JA21_share_pct,LP_LIBERTAIRE_PARTIJ_share_pct,NL_PLAN_share_pct,NIEUW_SOCIAAL_CONTRACT_NSC_share_pct,PVV_PARTIJ_VOOR_DE_VRIJHEID_share_pct,PARTIJ_VOOR_DE_DIEREN_share_pct,PARTIJ_VOOR_DE_RECHTSSTAAT_share_pct,PIRATENPARTIJ_share_pct,SP_SOCIALISTISCHE_PARTIJ_share_pct,STAATKUNDIG_GEREFORMEERDE_PARTIJ_SGP_share_pct,VVD_share_pct,VOLT_share_pct,VREDE_VOOR_DIEREN_share_pct,VRIJ_VERBOND_share_pct,econ_CENTERLEFT_share_pct,econ_CENTERRIGHT_share_pct,econ_LEFT_share_pct,econ_RIGHT_share_pct,mig_CONSERVATIVE_share_pct,mig_EXTREME_CONSERVATIVE_share_pct,mig_EXTREME_PROGRESSIVE_share_pct,mig_PROGRESSIVE_share_pct
ENSCHEDE,162317.0,79100.0,48700.0,38200.0,33.749130535590076,87479.0,1.558088226888739,1.9730449593616755,0.23548508784965536,0.22176750991666572,10.225311217549354,2.173092970884441,16.937779352758948,0.05715657472079014,2.9447067296151075,0.0,0.037723339315721485,5.415013889047658,13.933629785434217,5.737376970472914,0.06630162667611655,0.0,0.967089244275769,19.464099955417872,1.8050046296825522,0.0,0.15203648875730175,2.2714022794042,0.5635638267469908,11.570776986476753,1.5112198356176911,0.16575406669029139,0.012574446438573828,19.14859566295911,11.783399444438093,6.814206838212599,24.765943826518363,23.354176430914848,13.182592393603038,3.71746361984019,22.25791332777009
EPE,33469.0,14400.0,65400.00000000001,51900.0,13.394135825733022,22306.0,1.573567649959652,4.079619833228728,0.134492961535013,0.17035775127768313,14.193490540661704,3.133686003765803,13.4358468573478,0.0,1.2194028512507846,0.0,0.035864789742670135,5.056935353716488,8.34304671388864,6.043217071639917,0.05828028333183897,0.0,0.3362324038375325,18.04447233928091,1.1476732717654443,0.0,0.0672464807675065,1.058011297408769,4.756567739621627,16.372276517528917,0.5917690307540572,0.134492961535013,0.013449296153501301,16.605397650856276,15.767058190621356,3.2950775576078186,31.56549807226755,32.13933470815027,15.179772258585134,2.008428225589528,17.905496279028064
ERMELO,28131.0,11800.0,67900.0,52600.0,13.863962670495333,18572.0,0.9745853973723885,2.519922463924187,0.16153349127719147,0.1292267930217532,19.85246607796683,6.983631272883911,11.474262330389834,0.0,0.5976739177256085,0.0,0.04307559767391773,5.368296360111997,8.34051259961232,5.917510230454448,0.11845789360327373,0.0,0.36075813051906097,12.621150118457894,1.5345681671333191,0.0,0.0646133965108766,1.1038121903941418,8.281283652810682,12.637303467585612,0.737669610165841,0.16153349127719147,0.01615334912771915,18.500969200947665,20.827051475339218,3.257592074090028,26.459185871203964,33.46435494292483,13.80572905449063,2.595304759853543,19.179409864311868
ETTEN-LEUR,45457.0,19900.0,61800.0,51700.0,22.220994475138124,26949.0,2.0594456195035065,2.352591932910312,0.22264276967605476,0.2077999183643178,12.497680804482542,0.5046569445990575,16.093361534750823,0.07050354373075067,1.9369920961816764,0.0,0.01855356413967123,4.30813759323166,8.542060929904634,7.395450666072953,0.07421425655868492,0.0482392667631452,0.3302534416861479,20.605588333518867,1.098370997068537,0.0,0.07050354373075067,1.6067386544955284,0.1447178002894356,18.880106868529445,0.8349103862852054,0.09276782069835615,0.003710712827934246,16.616572043489555,14.605365690749194,4.25618761364058,33.01050131730305,33.48547255927864,14.126683735945676,2.248691973728153,18.627778396229917
DE FRYSKE MARREN,52235.0,22600.0,60000.0,50100.0,10.07363912018097,34543.0,1.016124829922126,6.444142083779638,0.0521089656370321,0.2721245983267232,18.408939582549287,1.4098370147352575,12.054540717366761,0.0,0.24896505804359784,0.0,1.4966852907969777,7.008655878180818,9.327504849028747,6.102538864603538,0.055003908172422775,0.0,0.40239701241930353,16.87172509625684,0.8945372434357178,0.0028949425353906725,0.07816344845554817,1.4272066699476016,1.2158758648640824,14.544191297802739,0.5297744839764931,0.12158758648640824,0.014474712676953362,14.961063022898996,19.425064412471414,1.9251367860347972,34.11689777957908,33.972150652809546,19.555336826563995,1.5980082795356512,15.302666242075096
GEERTRUIDENBERG,21944.0,9800.0,63100.0,51500.0,13.201133144475921,13526.0,2.4914978559810734,2.5654295431021734,0.07393168712110011,0.22179506136330032,11.762531420967026,0.37705160431761053,13.522105574449208,0.044359012272660064,0.37705160431761053,0.0,0.00739316871211001,5.064320567795357,6.74256986544433,8.18423776430578,0.07393168712110011,0.05914534969688008,0.31790625462073047,27.3251515599586,1.0424367884075114,0.0,0.11089753068165016,1.7078219724974124,0.18482921780275025,16.974715363004584,0.5544876534082508,0.16264971166642023,0.051752180984770066,13.906550347478928,14.31317462664498,2.321454975602543,32.88481443146532,31.287889989649564,15.858346887475971,1.8335058406032827,14.44625166346296
GELDROP-MIERLO,40754.0,18300.0,64900.00000000001,52000.0,22.118571253222044,24704.0,2.193976683937824,1.7082253886010363,0.14167746113989638,0.19834844559585493,13.653659326424872,0.582901554404145,18.620466321243523,0.02833549222797927,1.4127266839378239,0.0,0.02023963730569948,4.161269430051814,11.002266839378239,6.322862694300518,0.09310233160621761,0.04047927461139896,0.35621761658031087,19.798413212435236,1.5017810880829014,0.0,0.09310233160621761,1.8175194300518134,0.2064443005181347,14.83565414507772,1.0443652849740934,0.14167746113989638,0.024287564766839378,19.223607512953368,15.888115284974095,4.335330310880829,27.08063471502591,30.723769430051817,12.220693005181348,2.8295012953367875,20.75372409326425
GEMERT-BAKEL,31541.0,13400.0,62600.0,53100.0,13.677932405566601,19492.0,1.769956905397086,4.294069361789452,0.0564334085778781,0.1744305356043505,18.987276831520624,0.28216704288939054,13.020726451877692,0.0615637184485943,0.2924276626308229,0.0,0.015390929612148574,4.432587728298789,7.290170326287708,8.008413708187973,0.05130309870716192,0.015390929612148574,0.30268828237225526,21.891032218345988,1.097886312333265,0.0,0.08721526780217526,1.8315206238456803,0.04104247896572953,15.237020316027088,0.6361584239688077,0.11799712702647239,0.005130309870716191,13.318284424379232,20.77262466652986,2.288118202339421,32.03878514262261,36.00964498255695,16.796634516724808,1.9084752719064233,13.703057664682948
GENNEP,17785.0,7800.0,59300.0,49700.0,18.111563861177462,10897.0,1.4499403505551987,2.578691382949436,0.07341470129393411,0.15600624024961,14.435165641919795,0.4221345324401211,16.371478388547306,0.05506102597045058,0.7433238506010829,0.0,0.018353675323483528,4.927961824355327,10.599247499311737,6.166834908690466,0.06423786363219235,0.0,0.3670735064696706,20.803890979168578,1.5325318895108746,0.0,0.036707350646967056,2.597045058272919,0.09176837661741764,15.352849408093972,1.0645131687620446,0.09176837661741764,0.0,16.81196659631091,15.885105992474994,3.542259337432321,29.081398550059653,31.237955400568964,13.72854914196568,2.762228136184271,17.59199779755896
GILZE EN RIJEN,28531.0,11400.0,62400.0,52900.0,20.749542961608775,16588.0,2.097902097902098,3.1227393296358814,0.1567398119122257,0.1145406317820111,13.190258017844226,0.307451169520135,17.211237038823246,0.1386544489992766,1.9773330118157704,0.0,0.024113817217265493,4.436942367976851,9.072823727996141,7.66216542078611,0.07234145165179648,0.06028454304316373,0.34362189534603327,19.76127320954907,1.489028213166144,0.0,0.09042681456474559,1.603568844948155,0.1326259946949602,15.854834820352062,0.8922112370388232,0.16879672052085845,0.01808536291294912,17.542802025560647,15.348444658789488,4.774535809018568,31.23342175066313,31.20327947914155,15.360501567398119,2.7067759826380513,19.628647214854112
GOEREE-OVERFLAKKEE,52185.0,22200.0,65700.0,53200.0,9.698722583755123,34500.0,1.5159420289855072,2.628985507246377,0.08115942028985507,0.14492753623188406,12.533333333333333,4.750724637681159,8.0,0.03188405797101449,0.22898550724637678,0.0,0.020289855072463767,6.202898550724638,5.255072463768116,7.0724637681159415,0.05217391304347826,0.0,0.263768115942029,21.110144927536233,1.0144927536231882,0.0,0.0753623188405797,0.991304347826087,15.388405797101449,12.147826086956522,0.408695652173913,0.07246376811594203,0.008695652173913044,12.771014492753624,14.049275362318841,1.881159420289855,28.092753623188408,26.197101449275365,15.936231884057971,1.5768115942028984,13.084057971014492
GOES,40120.0,18600.0,63800.0,47100.0,20.153720153720155,24501.0,1.6448308232317048,2.1999102077466226,0.10611811762785192,0.21631770131831352,14.244316558507816,3.2161952573364347,14.632055834455738,0.0,0.8203746785845475,0.0,0.024488796375658137,5.069180849761235,10.689359617974777,6.379331455858944,0.11019958369046161,0.0,0.3999836741357496,14.787151544834904,1.5672829680421207,0.0,0.1142810497530713,1.824415329986531,6.783396596057304,14.31370148157218,0.6652789682053794,0.19182890494265542,0.0,17.87273988816783,15.88914738173952,3.4651646871556263,27.96212399493898,30.2028488633117,13.648422513366802,2.5305089588180074,18.807395616505445
GOIRLE,24468.0,10500.0,66400.0,57100.0,13.797000205465379,15859.0,1.9673371587111421,2.0366984046913426,0.08827794942934611,0.13872249196040104,13.197553439687242,0.24591714483889276,20.404817453811717,0.05675011034743679,0.6305567816381865,0.0,0.025222271265527462,3.190617315089224,11.93013430859449,6.5136515543224665,0.08197238161296425,0.06305567816381864,0.29636168736994767,17.075477646762092,1.5385585471971752,0.0,0.05675011034743679,1.683586606973958,0.05675011034743679,17.693423292767513,0.9521407402736616,0.06936124598020052,0.0063055678163818655,20.675956869916135,15.227946276562204,3.335645374866006,29.497446245034368,32.92136956932971,11.79771738445047,2.6483384828803835,21.369569329718143
GOOISE MEREN,61003.0,27000.0,85900.0,56500.0,26.54684005632403,36997.0,0.9784577127875234,1.3028083358110116,0.16758115522880235,0.17028407708733143,10.14136281320107,0.7081655269346163,28.061734735248805,0.0,1.1054950401383896,0.0,0.0,3.2570208395275295,13.390274887153012,4.643619752952942,0.10271103062410465,0.02162337486823256,0.29461848257966866,8.365543152147472,1.9920534097359246,0.0,0.10811687434116281,1.1838797740357325,0.2567775765602616,21.82339108576371,1.702840770873314,0.20271913938968025,0.01892045300970349,28.769900262183423,11.141443900856826,5.278806389707274,31.045760467064895,32.96483498662054,9.203448928291483,4.065194475227721,30.00243262967268
GORINCHEM,38842.0,17400.0,59200.0,48000.0,29.56426170157745,22481.0,1.1743249855433477,1.4189760241982117,0.19127263022107557,0.12010141897602421,11.151639161958988,3.1715671011076023,16.618477825719495,0.09341221475912993,5.106534406832437,0.0,0.01779280281126284,4.470441706329789,11.280636982340644,6.476580223299676,0.053378408433788535,0.0,0.28913304568302123,16.009074329433744,1.7125572705840488,0.0,0.06227480983941996,2.0061385169698855,2.566611805524665,14.88367955162137,0.9786041546194564,0.12454961967883992,0.022241003514078556,19.80783772963836,12.325964147502336,8.175792891775277,27.365330723722256,27.209643699123706,12.459410168586807,3.0069836751034207,24.998887949824297
GOUDA,76514.0,35000.0,57400.0,48100.0,30.119130119130116,44898.0,1.4722259343400597,1.0935899149182593,0.3407724174796205,0.16036349057864493,11.000489999554546,4.966813666533031,18.03198360728763,0.06236357966947303,3.922223707069357,0.0,0.0,3.4723150251681587,16.063076306294267,5.423404160541672,0.0979999109091719,0.044545414049623595,0.32740879326473343,12.98721546616776,2.5635885785558377,0.0,0.11359080582654016,1.7862711033899061,4.530268608846719,9.918036438148693,1.4321350616953985,0.18263619760345673,0.006681812107443539,22.99879727382066,12.51726134794423,8.55494676823021,19.976390930553702,22.435297786092924,10.051672680297564,4.519132255334314,27.041293598824
